Cod	Grupo	Produto
817	67	QUICK SHAKE
818	67	OVOMALTINE
819	67	PO ACHOCOLATADO
820	67	PO PARA MILK SHAKE
821	67	ACHOCOLATADO EM PO
822	67	TODDYNHO
901	67	BOMBOM DE QUALQUER MARCA
902	67	BOMBOM CARAMELIZADO DE QUALQUER MARCA
903	67	BOMBONS SORTIDOS DE QUALQUER MARCA
904	67	TRUFA
1001	67	GELEIA DE FRUTAS DE QUALQUER MARCA OU SABOR
1002	67	MOUSSE | GELEIADE QUALQUER MARCA
1003	67	MOUSSE | GELEIADE QUALQUER SABOR
1101	67	GELEIA DE MOCOTO
1102	67	GELEIA DE MOCOTO VITAMINADA
1201	67	DOCE DE FRUTAS EM PASTA DE QUALQUER SABOR
1202	67	PURE DE FRUTAS
1203	67	PASTA DE AMENDOIM
1204	67	PESSEGADA
1205	67	CREME DE AMENDOIM
1206	67	MARMELADA
1207	67	DOCE DE FRUTAS EM BARRA OU TIJOLO DE QUALQUER SABOR
1208	67	CREME DE GOIABA
1209	67	FIGADA
1210	67	BANANADA | EM BARRA OU TIJOLO
1211	67	GOIABADA
1212	67	DOCE DE ABOBORA EM PASTA
1213	67	DOCE DE MORANGO EM PASTA
1214	67	CAJU EM PASTA
1215	67	DOCE DE CEREJA EM PASTA
1216	67	DOCE DE BATATA MARROM GLACE
1217	67	DOCE DE AMEIXA EM PASTA
1218	67	DOCE DE PERA EM PASTA
1219	67	DOCE DE CACAU EM PASTA
1220	67	PASTA DE CACAU
1221	67	CACAU EM PASTA
1222	67	DOCE DE FRUTAS EM TABLETE DE QUALQUER SABOR
1223	67	DOCE DE CAJU EM PASTA OU BARRA
1224	67	MARIOLA
1225	67	DOCE DE FEIJAO EM PASTA
1226	67	YOKAN | DOCE DE FEIJAO EM PASTA
1227	67	DOCE DE MANDIOCA EM PASTA
1228	67	DOCE DE MAMAO EM PASTA
1229	67	DOCE DE MINGAU DE MILHO VERDE EM PASTA
1230	67	DOCE DE MILHO VERDE EM PASTA
1231	67	DOCE DE BANANA
1232	67	DOCE DE COCO
1233	67	DOCE DE BURITI
1234	67	DOCE DE CAJU
1235	67	DOCE DE GOIABA
1236	67	DOCE DE UVA
1301	67	DOCE DE FRUTAS EM CALDA DE QUALQUER SABOR
1302	67	FIGO EM CALDA
1303	67	AMEIXA EM CALDA
1304	67	PESSEGO EM CALDA
1305	67	SALADA DE FRUTAS EM CALDA
1306	67	ABACAXI EM CALDA
1307	67	BANANA EM CALDA
1308	67	GOIABA EM CALDA
1309	67	LARANJA EM CALDA
1310	67	CEREJA EM CALDA
1311	67	MORANGO EM CALDA
1312	67	DOCE DIETETICO DE PESSEGO
1401	67	DOCE DE FRUTAS CRISTALIZADO DE QUALQUER SABOR
1402	67	DOCE DE ABACAXI CRISTALIZADO
1403	67	DOCE DE LARANJA CRISTALIZADO
1404	67	DOCE DE FIGO CRISTALIZADO
1405	67	DOCE DE GOIABA CRISTALIZADO
1406	67	DOCE DE CAJU CRISTALIZADO
1407	67	DOCE DE BANANA CRISTALIZADO
1501	67	MELADO
1502	67	MELADO DE CANA
1601	67	MEL DE ABELHA
1602	67	MEL
1603	67	MEL COM ALHO
1604	67	MEL COM PROPOLIS
1605	67	MEL COMPOSTO
1606	67	MEL DE ENGENHO
1607	67	MEL DE ROMA
1701	67	GELATINA
1702	67	GELATINA DE DIETA
1703	67	GELATINA EM PO
1704	67	GELATINA DIETETICA
1705	67	GELATINA EM FOLHA
1801	67	ADOCANTES ARTIFICIAIS
1802	67	SUITA
1803	67	NIDEX
1804	67	DEXTROSOL
1805	67	SUCARIL
1806	67	SACARINA
1807	67	ZERO CAL
1901	67	GLICOSE DE MILHO
1902	67	GLUCOSE DE MILHO
1903	67	KARO
1904	67	GELEIA DIET
2001	67	CREME DE ACUCAR
2002	67	GLACUCAR
2003	67	GLACE
2004	67	MERENGUE
2101	67	CORANTE DE CAFE
2102	67	MISTURA DE CAFE
2201	67	CONFEITOS DE BOLOS E DOCES
2202	67	CORANTES DE BOLOS E DOCES
2301	67	SCHIMIER DE CANA
2302	67	SCHIMIER DE COLONIA
2401	67	FRUTA SECA OU DESIDRATADA | QUALQUER
2402	67	PASSA
2403	67	AMEIXA SECA OU DESIDRATADA
2404	67	TAMARA SECA OU DESIDRATADA
2405	67	MACA SECA OU DESIDRATADA
2406	67	DAMASCO SECO OU DESIDRATADO
2407	67	BANANA SECA OU DESIDRATADA
2408	67	PESSEGO SECO OU DESIDRATADO
2409	67	FIGO SECO OU DESIDRATADO
2410	67	ABACAXI SECO OU DESIDRATADO
2501	67	SOBREMESAS INFANTIS DE QUALQUER MARCA E SABOR
2502	67	DOCES INFANTIS EM POTE DE QUALQUER MARCA E SABOR
2601	67	PUDIM DE QUALQUER SABOR
2602	67	PUDIM DE COCO
2603	67	PUDIM DE QUEIJO
2604	67	PUDIM DE LEITE CONDENSADO
2605	67	PUDIM DE FUBA
2606	67	PUDIM DE LARANJA
2607	67	DANETTE | PUDIM
2701	67	MANJAR
2801	67	MISTURAS INDUSTRIAIS DE DOCES, SORVETES E PUDINS
2802	67	FLAN | MISTURA INDUSTRIAL
2803	67	PO DE DOCES, SORVETES E PUDINS
2804	67	PO DE FLAN
2805	67	FLAMBY | PO DE PUDIM
2806	67	PO DE MINGAU DE MILHO VERDE | DOCE
2807	67	MASSA PARA MINGAU | NAO ESPECIFICADA
2808	67	MASSA DOCE | NAO ESPECIFICADA
2809	67	PO PARA MINGAU | NAO ESPECIFICADO
2901	67	CUSCUZ
2902	67	CUSCUZ DE TAPIOCA
2903	67	CUSCUZ DE CARIMA
2904	67	CUSCUZ DE MANDIOCA
2905	67	CUSCUZ DE GOMA
2906	67	CUSCUZ DE ARROZ
2907	67	CUSCUZ DE FUBA
2908	67	CUSCUZ DE MILHO
2909	67	MASSA DE CUSCUZ
3001	67	MARIA MOLE
3002	67	BABA DE SAPO OU DE MOCA
3101	67	COCADA
3102	67	QUEBRA QUEIXO
3201	67	DOCE DE AMENDOIM
3202	67	PE DE MOLEQUE
3203	67	PACOCA | TORRAO DE AMENDOIM
3204	67	DOCES NAO ESPECIFICADO
3205	67	PACOQUINHA DE AMENDOIM
3206	67	PACOCA DE CASTANHA DE CAJU
3301	67	AMENDOIM SALGADO
3302	67	AMENDOIM CARAMELIZADO
3303	67	AMENDOIM AMANTEIGADO
3304	67	AMENDOIM TORRADO
3305	67	AMENDOIM ACHOCOLATADO
3306	67	AMENDOIM APIMENTADO
3307	67	AMENDOIM COZIDO
3401	67	DOCE DE ABOBORA
3501	67	DOCE DE BATATA DOCE
3601	67	BRIGADEIRO
3701	67	BOMBA DE QUALQUER TIPO
3801	67	MIL FOLHAS
3901	67	QUEIJADINHA
3902	67	QUEIJADA
4001	67	DOCE DE QUEIJO
4101	67	DOCE A BASE DE OVOS
4102	67	DOCE DE OVOS COM AMENDOA
4103	67	SCHIMIER DE OVOS
4104	67	CACAROLA ITALIANA
4105	67	QUINDIM
4106	67	DOCE DE OVOS
4107	67	PAPO DE ANJO
4108	67	FIOS DE OVOS
4109	67	PASTEIS DE SANTA CLARA
4110	67	SUSPIRO
4201	67	DOCE A BASE DE LEITE
4202	67	PAVE
4203	67	AMBROSIA
4204	67	LEITE GELEIFICADO
4205	67	DANETE
4206	67	CHANDELE DE QUALQUER SABOR
4301	67	DOCE DE LEITE
4302	67	MUMU | RS
4401	67	CANUDINHO RECHEADO
4402	67	CANUDINHO PARA RECHEAR
4501	67	SAROLHO
4502	67	BEIJU
4503	67	TAPIOCA | BEIJU
4504	67	MASSA DE BEIJU
4601	67	SCHIMIER DE FRUTAS QUALQUER | EXCETO DE CANA
4701	67	BEIJO DE MOCA
4702	67	BEIJO AFRICANO
4801	67	PICOLE ENSACADO
4802	67	DINDIM | PICOLE ENSACADO
4803	67	SACOLE | PICOLE ENSACADO
4804	67	CHUP-CHUP | SACOLE ENSACADO
4805	67	PICOLE CASEIRO
4806	67	SORVETE CASEIRO
4807	67	GELADINHO
4901	67	DOCE CONFEITADO DE QUALQUER TIPO
5001	67	CHURROS
5101	67	PAMONHA
5201	67	CHOCOLATE GRANULADO
5301	67	ADOCANTE NATURAL CONCENTRADO
5302	67	ADOCANTE CONCENTRADO NATURAL
5401	67	ALGODAO-DOCE
5501	67	COBERTURA DE QUALQUER SABOR | DE SORVETE, ETC.
5601	67	CHOCOLATE EM CREME
5602	67	NUCITA | CHOCOLATE EM CREME
5603	67	IOIO CREME | CHOCOLATE EM CREME
5701	67	GUARANA EM PO | NATURAL
5801	67	OVO DE PASCOA
5802	67	COELHINHO DA PASCOA | CHOCOLATE
5803	67	CHOCOLATE | COELHINHO DA PASCOA
5804	67	KINDER OVO | CHOCOLATE
5805	67	COLOMBA DE PASCOA
5901	67	TORRONE
5902	67	DOCE TORRONE
6001	67	ARROZ-DOCE
6101	67	PROPOLIS
6201	67	GELEIA REAL
6301	67	DOCE SIRIO
6401	67	POLPA DE FRUTA | CONGELADA
6501	67	DIET SHAKE
6502	67	CONCENTRADO ALIMENTAR DIET SHAKE
6601	67	ACUCAR | INDETERMINADO
6602	67	ACUCAR
6603	67	ACUCAR COMUM
6701	67	ACUCAR DE BAUNILHA
6801	67	ACUCAR TRITURADO
6802	67	ACUCAR MOIDO
6901	67	ADOCANTE | INDETERMINADO
6902	67	ADOCANTE
6903	67	ADOCANTE ARTIFICIAL
6904	67	ADOCANTE LIQUIDO
6905	67	ADOCANTE EM PO
7001	67	ACUCAR LIGHT
7101	67	ADOCANTE DIETETICO
7201	67	BARRA DE CEREAIS
7301	67	CONFEITO DE AMENDOIM
7401	67	CONFEITO NAO ESPECIFICADO
7501	67	CONFEITO DE MENTA
7601	67	SOBREMESA DE QUALQUER TIPO | EXCETO INFANTIL
7701	67	RABANADA
7801	67	MILK SHAKE DE MORANGO
7901	67	FRUTOSE
101	68	SAL REFINADO
102	68	SAL IODADO
201	68	SAL GROSSO
202	68	SAL TRITURADO
203	68	SAL MOIDO
301	68	SAL AMONIACO
401	68	TEMPERO MISTO INDUSTRIALIZADO | ALHO+SAL, ETC.
402	68	CONDIMENTO MISTO INDUSTRIALIZADO | ALHO+SAL, ETC.
403	68	SALHO
404	68	ALHOSAL
405	68	ARISCO
406	68	TEMPERO ARISCO
407	68	ALHO EM PASTA
408	68	MINHOTO ALHO E SAL
409	68	PURE DE ALHO
410	68	CREME DE ALHO
501	68	BICARBONATO DE SODIO
502	68	BICARBONATO
601	68	FERMENTO EM PO
602	68	FERMENTO
603	68	FERMENTO BIOLOGICO
701	68	GLUTAMATO MONOSSODICO
702	68	AJINOMOTO
801	68	GERSAL
901	68	BAUNILHA EM PO
902	68	ESSENCIA DE BAUNILHA
903	68	VANILINA
1001	68	CANELA EM PO
1002	68	CANELA EM PAU
1003	68	CANELA EM FOLHA
1101	68	CRAVO | CONDIMENTO
1201	68	COLORAU
1202	68	COLORIFICO
1203	68	URUCU | CONDIMENTO
1301	68	PAPRIKA
1401	68	NOZ MOSCADA | CONDIMENTO
1501	68	MOSTARDA | CONDIMENTO
1601	68	LOURO
1602	68	LOURO EM PO
1603	68	LOURO EM FOLHA
1604	68	FOLHA DE LOURO
1701	68	ACAFRAO EM PO
1801	68	COMINHO
1802	68	COMINHO EM GRAO
1803	68	CUMINHO
1901	68	SEGURELHA
2001	68	GENGIBRE
2101	68	ALFAVACA
2102	68	QUIOIO
2103	68	MANGERICAO DE MOLHO
2104	68	ALFAVACA DE CHEIRO
2105	68	MANGERICAO
2106	68	ALFAVACA CHEIROSA
2201	68	OREGANO
2202	68	OREGAO
2203	68	OUREGAO
2301	68	HORTELA
2302	68	HORTELA ROMANA
2303	68	HORTELA DAS HORTAS
2304	68	HORTELA COMUM
2305	68	LEVANTE
2306	68	HORTELA PRETA
2307	68	HORTELA PIMENTA
2308	68	ALEVANTE
2401	68	ALCAPARRA
2501	68	MANJERONA
2502	68	MANJERONA VERDADEIRA
2503	68	MANJERONA INGLESA
2504	68	MANJERONA DESIDRATADA
2601	68	COENTRO | CONDIMENTO
2602	68	COENTRO EM PO
2603	68	SEMENTE DE COENTRO
2604	68	COENTRO EM GRAO
2701	68	ALHO EM PO
2801	68	CEBOLA EM PO
2901	68	CHEIRO VERDE EM PO
3001	68	PIMENTAO EM PO
3101	68	PIMENTA DO REINO
3102	68	PIMENTA DO REINO EM PO
3103	68	PIMENTA DO REINO EM GRAO
3104	68	PIMENTA DO REINO CLARA
3105	68	PIMENTA DA INDIA | PIMENTA DO REINO
3106	68	PIMENTA DO REINO BRANCA
3107	68	PIMENTA DO REINO PRETA
3108	68	PIMENTA DO REINO ESCURA
3201	68	PIMENTA DO REINO E COMINHO
3202	68	COMINHO E PIMENTA DO REINO
3301	68	VINAGRE DE ALCOOL
3302	68	VINAGRE DE CANA
3401	68	VINAGRE DE VINHO
3402	68	VINAGRE DE UVA
3501	68	VINAGRE DE MACA
3601	68	MOLHO DE SOJA
3602	68	NATOR
3603	68	MOLHO JAPONES
3604	68	SHOYO
3605	68	TSUQUEMONO
3606	68	SAKURO
3701	68	MOLHO INGLES
3801	68	LEITE DE COCO
3901	68	MOLHO TARTARO
4101	68	MOLHO DE TUCUPI | COM PIMENTA
4102	68	TUCUPI | MOLHO | COM PIMENTA
4103	68	TUCUPI | CONDIMENTO | COM PIMENTA
4201	68	MOLHO DE HORTELA
4301	68	MAIONESE
4302	68	MAIONESE COM LIMAO
4303	68	MAIONESE COM ATUM
4304	68	MAIONESE COM AZEITONA
4305	68	MAIONESE LIGHT
4306	68	MAIONESE COM QUALQUER SABOR
4307	68	MOLHO DE MAIONESE
4401	68	CALDO DE GALINHA
4501	68	CALDO DE CARNE
4601	68	CURRY
4701	68	MASSA DE TOMATE
4702	68	EXTRATO DE TOMATE
4703	68	GELEIA DE TOMATE
4704	68	PURE DE TOMATE
4705	68	POLPA DE TOMATE
4801	68	MOLHO DE TOMATE
4802	68	KETCHUP
4803	68	CATCHUP
4804	68	CAT-CHUP
4805	68	KAT-CHUP
4806	68	MOLHO REFOGADO
4901	68	MOLHO BOLONHESA
4902	68	MOLHO A BOLONHESA
4903	68	MOLHO DE TOMATE COM CARNE
4904	68	MOLHO DE MACARRONADA
5001	68	ALHO
5002	68	ALHO ROXO
5003	68	ALHO BRANCO
5004	68	ALHO ARGENTINO
5005	68	ALHO A GRANEL
5006	68	ALHO CABECA
5007	68	ALHO EM CABECA
5008	68	ALHO DESCASCADO
5101	68	ALHO PORRO
5102	68	ALHO MACHO
5201	68	COMINHO EM PO
5202	68	CUMINHO EM PO
5301	68	PIMENTA DO REINO E ALHO EM PO | TEMPERO MISTO
5302	68	TEMPERO MISTO EM PO
5303	68	PIMENTA DO REINO EM GRAO E ALHO | TEMPERO MISTO
5304	68	TEMPERO MISTO EM GRAO
5401	68	CALDO DE LEGUMES
5501	68	PEIXE EM PO
5502	68	KATSUOBUSHI | PEIXE EM PO
5701	68	SAL DIETETICO
5801	68	TEMPERO DE FEIJAO | TABLETE
5901	68	AMACIANTE DE CARNE
5902	68	ZURITA | AMACIANTE DE CARNE
6001	68	FONDOR
6101	68	PIMENTA EM PO
6201	68	TEMPERO DE OMELETE | EM PO
6202	68	OMELETE EM PO | TEMPERO
6301	68	MASSA DE PEIXE
6501	68	ERVILHA FRITA EM PO OU GRAO
6601	68	FAVA FRITA EM PO OU GRAO
6701	68	MOLHO DE MILHO VERDE
6801	68	MISSO
6901	68	SALSA DESIDRATADA
7001	68	MOLHO DE PIZZA
7101	68	TUCUPI | CALDO | SEM PIMENTA
7102	68	CALDO DE TUCUPI | SEM PIMENTA
7201	68	MOLHO BRANCO
7301	68	CALDO DE BACON
7401	68	CALDO DE CALABREZA
7501	68	CALDO DE QUEIJO
7502	68	CREME DE QUEIJO
7503	68	MOLHO 4 QUEIJOS
7601	68	CALDO NAO ESPECIFICADO
7602	68	TEMPERO EM TABLETE
7701	68	CALDO DE PEIXE
7801	68	CALDO DE CAMARAO
7901	68	CALDO DE TOMATE
8001	68	MOLHO | NAO ESPECIFICADO
8002	68	MOLHO DE ALHO
8003	68	MOLHO DE PIMENTA
8004	68	MOLHO MADEIRA
8005	68	MOLHO PARA SALADA
8006	68	MOLHO AGRIDOCE
8007	68	MOLHO AO SUGO
8008	68	MOLHO BARBECUE
8009	68	MOLHO DE FRANGO
8010	68	MOLHO PARA CARNE
8011	68	MOLHO SIRIO
8012	68	MOLHO TEMPERADO PARMESAO
8013	68	MOLHO TOMATE COM ERVAS
8014	68	MOLHO VEGETAL
8015	68	MOLHO XADREZ
8016	68	MOLHO DE FUNGHI
8101	68	CONDIMENTO NAO ESPECIFICADO
8201	68	COALHO
8301	68	TEMPERO EM PO | INDETERMINADO
8401	68	TEMPERO | NAO ESPECIFICADO
8501	68	SAL AMARGO
8601	68	SALVIA | CONDIMENTO
8701	68	TOMILHO
8801	68	VINAGRE | NAO ESPECIFICADO
8901	68	VINAGRE DE ARROZ
9001	68	VINAGRE DE MILHO
9101	68	GERGELIM
9201	68	TEMPERO DE MASSAS
9301	68	TEMPERO DE SALADAS
101	69	FILE MIGNON
102	69	FILE SEM MIGNON
103	69	FILE COM MIGNON
104	69	MIGNON
201	69	CONTRAFILE
202	69	FILE CURTO
203	69	CHULETA COM OSSO | CONTRAFILE
204	69	FILE ESPECIAL
205	69	BISTECA DE BOI
206	69	CHULETA DE BOI
207	69	PONTA DE CHULETA
301	69	ALCATRA
302	69	PONTA DE PATINHO
303	69	MAMINHA
304	69	PICANHA
305	69	CHAPEU DE BISPO | MAMINHA
306	69	ALCATRA BOVINA
307	69	PONTA DE ALCATRA
308	69	ALCATRA COM OSSO
309	69	MIOLO DE ALCATRA
401	69	CHA DE DENTRO
402	69	COXAO MOLE | CHA DE DENTRO
403	69	COXAO DE DENTRO | CHA DE DENTRO
404	69	CHA DE BOI | NAO ESPECIFICADA
501	69	PATINHO
502	69	CABECA DE LOMBO | CARNE DE BOI
503	69	BOLA DO PATINHO | PATINHO
504	69	PATINHO COM OSSO
601	69	LAGARTO REDONDO
602	69	LOMBO DOS MOCOS | LAGARTO REDONDO
603	69	PAULISTA REDONDO
604	69	POSTA BRANCA
605	69	LAGARTO PAULISTA | REDONDO
606	69	TATU | LAGARTO REDONDO
607	69	PAULISTA
608	69	LOMBO PAULISTA | CARNE DE BOI
701	69	LAGARTO COMUM
702	69	POSTA VERMELHA
703	69	LAGARTO PLANO
704	69	PAULISTA PLANO
705	69	COXAO DE FORA | LAGARTO COMUM
706	69	COXAO DURO | LAGARTO COMUM
707	69	CHA DE FORA
801	69	ACEM
802	69	LOMBO DE BOI
803	69	AGULHA | ACEM
804	69	ACEM COM OSSO
805	69	LOMBO DE BOI COM OSSO
806	69	AGULHA COM OSSO
807	69	PONTA DE AGULHA
808	69	MIOLO DE ACEM
809	69	MIOLO DE AGULHA
901	69	PA
902	69	PONTA DA PA
903	69	POSTA GORDA
904	69	MIOLO DA PA
905	69	PALETA
906	69	CRUZ MACHADO
907	69	PALETA COM OSSO
908	69	PA COM OSSO
1001	69	MUSCULO DE BOI
1002	69	MUSCULO DA PA
1003	69	MUSCULO DO TRASEIRO
1004	69	GARRAO
1005	69	MUSCULO DO DIANTEIRO
1006	69	CHAMBARIL
1007	69	CARNE DE PESCOCO
1008	69	MARICA DE BOI
1009	69	CARNE MARICA DE BOI
1010	69	CARNE DE VAZIO | CARNE DE BOI
1011	69	VAZIO | CARNE DE BOI
1012	69	CARNE BOVINA DO VAZIO
1013	69	MUSCULO COM OSSO
1101	69	PEITO | DE BOI
1102	69	PONTA DE PEITO
1103	69	PEITO NAO ESPECIFICADO
1201	69	CAPA DE FILE
1202	69	FRALDINHA | CAPA DE FILE
1203	69	ABA DE FILE
1204	69	CAPA DE CONTRAFILE
1205	69	CAPA DE COSTELA
1206	69	CAPA DE COXAO MOLE
1301	69	COSTELA DE BOI
1302	69	CARNE CHUPA MOLHO
1303	69	MATAMBRE | CARNE DE BOI
1304	69	PONTA DE COSTELA
1401	69	CARNE MOIDA DE PRIMEIRA
1402	69	GUIZADO | CARNE MOIDADE PRIMEIRA
1501	69	CARNE MOIDA DE SEGUNDA
1502	69	GUIZADO | CARNE MOIDADE SEGUNDA
1601	69	CARNE DE BOI DE PRIMEIRA
1602	69	CARNE DE BOI DE PRIMEIRA COM OSSO
1701	69	CARNE DE BOI DE SEGUNDA
1702	69	ALCATRINHA COM OSSO | DIANTEIRO DE SEGUNDA
1703	69	CARNE BOVINA COM OSSO | NAO ESPECIFICADA
1704	69	CARNE BOVINA MOIDA | NAO ESPECIFICADA
1705	69	CONTRA FILE DE SEGUNDA
1706	69	FILE DE SEGUNDA
1707	69	ALCATRINHA
1708	69	JACARE |  CARNE DE BOI DE SEGUNDA C/ OSSO
1801	69	VISCERAS DE BOI | NAO ESPECIFICADAS
1802	69	FRESSURA DE BOI | NAO ESPECIFICADA
1803	69	FRISSURA DE BOI | NAO ESPECIFICADA
1804	69	FISSURA DE BOI | NAO ESPECIFICADA
1805	69	MIUDOS DE BOI | NAO ESPECIFICADOS
1806	69	PANELADA | VISCERAS DE BOI NAO ESPECIFICADAS
1901	69	CORACAO DE BOI
2001	69	RIM DE BOI
2101	69	PULMAO DE BOI
2102	69	BOFE DE BOI
2103	69	BOBO DE BOI
2201	69	MIOLO DE BOI
2301	69	BUCHO DE BOI
2302	69	ESTOMAGO DE BOI
2303	69	CUALHEIRA DE BOI
2304	69	BUCHADA DE BOI
2401	69	TRIPA DE BOI
2402	69	DOBRADINHA FRESCA
2403	69	FATO DE BOI
2404	69	FATO DE CARNEIRO
2405	69	MONDONGO | BOVINO
2501	69	FIGADO DE BOI
2601	69	CUPIM
2602	69	CUPIM DE BOI
2701	69	LINGUA DE BOI
2801	69	RABADA DE BOI
2802	69	RABO DE BOI
2901	69	TESTICULO DE BOI
3001	69	CABECA DE BOI
3002	69	CASCO DE BOI | FRONTAL DA CABECA
3003	69	FRONTAL DA CABECA | CASCO DE BOI
3101	69	MOCOTO | DE BOI
3102	69	PE DE BOI
3103	69	CORREDOR DE BOI
3104	69	BRACO DE BOI
3105	69	MAO DE VACA
3106	69	PERNA DE BOI
3201	69	OSSO DE BOI
3202	69	OSSADA DE BOI
3301	69	CARRE DE PORCO
3302	69	CHULETA DE PORCO
3303	69	COSTELETA DE PORCO
3304	69	PALETA DE PORCO
3305	69	BISTECA DE PORCO
3401	69	PERNIL DE PORCO
3402	69	COXAO DE PORCO
3403	69	QUARTO DE PORCO
3501	69	COSTELA DE PORCO
3502	69	COSTELINHA DE PORCO
3601	69	CARNE DE PORCO COM OSSO | NAO ESPECIFICADA
3602	69	ARRASTO DE PORCO | VISCERAS, MIUDOS, FRISSURAS
3701	69	LOMBO DE PORCO
3702	69	LOMBINHO DE PORCO
3703	69	CARNE DE PORCO SEM OSSO | NAO ESPECIFICADA
3704	69	CARNE DE PORCO DE PRIMEIRA | NAO ESPECIFICADA
3705	69	LOMBO DE PORCO RECHEADO E TEMPERADO
3801	69	TOUCINHO
3802	69	TOUCINHO FRESCO
3803	69	TOUCINHO DE TORRESMO
3804	69	PELE DE PORCO FRESCA
3901	69	VISCERAS DE PORCO | NAO ESPECIFICADAS
3902	69	FRESSURA DE PORCO | NAO ESPECIFICADA
3903	69	MIUDOS DE PORCO | NAO ESPECIFICADOS
3904	69	FRISSURA DE PORCO | NAO ESPECIFICADA
3905	69	FISSURA DE PORCO | NAO ESPECIFICADA
3906	69	ARRASTO DE PORCO | VICERAS DE PORCO NAO ESPECIFICADAS
3907	69	SARAPATEL | VISCERAS, MIUDOS, FRISSURAS FRESCAS DE PORCO
4001	69	CORACAO DE PORCO
4101	69	CARNE DE PORCO NAO ESPECIFICADA
4201	69	BOFE DE PORCO
4202	69	PULMAO DE PORCO
4301	69	CARNE MOIDA NAO ESPECIFICADA
4401	69	BUCHO DE PORCO
4402	69	ESTOMAGO DE PORCO
4501	69	TRIPA DE PORCO
4502	69	FATO DE PORCO
4601	69	FIGADO DE PORCO
4701	69	LINGUA DE PORCO
4801	69	RABO DE PORCO
4802	69	RABINHO DE PORCO
4901	69	CABECA DE PORCO
5001	69	ORELHA DE PORCO FRESCA
5101	69	SANGUE DE PORCO
5102	69	SANGUE COAGULADO DE PORCO
5103	69	SARRABULHO
5201	69	OSSO DE PORCO
5202	69	OSSADA DE PORCO
5203	69	MOCOTO | DE PORCO
5301	69	PORCO VIVO
5401	69	CARNE DE CABRITO
5402	69	CARNE DE BODE
5403	69	CARNE CAPRINA
5404	69	COSTELA DE BODE
5501	69	CABRITO VIVO
5502	69	BODE VIVO
5503	69	MIUDOS DE BODE | NAO ESPECIFICADOS
5601	69	CARNE DE CARNEIRO
5602	69	CARNE DE OVELHA
5603	69	COSTELA DE CARNEIRO
5604	69	COXAO DE CARNEIRO
5701	69	CARNEIRO VIVO
5702	69	OVELHA VIVA
5801	69	MOCOTO DE CAPRINOS
6701	69	OUTROS ANIMAIS VIVOS
6702	69	VEADO VIVO
6703	69	PACA VIVA
6704	69	TATU VIVO
6705	69	COELHO VIVO
6706	69	LEBRE VIVA
6707	69	PREA VIVA
6901	69	PASSARINHA DE BOI
6902	69	BACO DE BOI
7001	69	PASSARINHA DE PORCO
7002	69	BACO DE PORCO
7101	69	BRAJOLA
7102	69	BRACHOLA
7103	69	BIFE ROLE | CRU COM INGREDIENTES
7104	69	ROLETA
7201	69	BUCHO DE CARNEIRO
7202	69	BUCHADA DE CARNEIRO
7203	69	ESTOMAGO DE CARNEIRO
7204	69	BUCHADA DE BODE
7205	69	BUCHO DE BODE
7301	69	LIMPEZA | CARNE DE BOI
7302	69	APARA | CARNE DE BOI
7303	69	MUXIBA | GORDURA DE BOI
7304	69	GORDURA DE BOI | MUXIBA
7305	69	XAXADO DE BOI
7401	69	BUCHO
7402	69	BUCHADA | NAO ESPECIFICADA
7501	69	SUA DE PORCO
7502	69	ASSUA DE PORCO
7601	69	CARNE DE OUTROS ANIMAIS
7602	69	CARNE DE VEADO
7603	69	CARNE DE PACA
7604	69	CARNE DE TATU
7605	69	CARNE DE COELHO
7606	69	CARNE DE LEBRE
7607	69	CARNE DE PREA
7608	69	CARNE DE CAVALO
7609	69	CARNE DE ANTA
7610	69	FIGADO DE CARNEIRO
7611	69	CARNE DE JACARE
7612	69	CARNE DE CUTIA
7613	69	CARNE DE JACARE SALGADA
7614	69	CARNE DE PORCO SILVESTRE
7615	69	CARNE DE CAPIVARA
7616	69	CARNE DE MACACO
7701	69	CARNE DE BUFALO
7801	69	LAGARTO RECHEADO
7901	69	KIT DE CARNE DE CHURRASCO
7902	69	CARNE DE CHURRASCO | KIT
8001	69	ESTOMAGO | NAO ESPECIFICADO
8101	69	VISCERAS DE CARNEIRO
8102	69	FRESSURA DE CARNEIRO
8103	69	MIUDOS DE CARNEIRO
8104	69	FRISSURA DE CARNEIRO
8105	69	FISSURA DE CARNEIRO
8106	69	FISSURA DE BODE
8201	69	NARIZ DE PORCO
8301	69	PE DE PORCO FRESCO
8401	69	PORCO OU LEITAO MORTO | EVISCERADO
8402	69	LEITAO MORTO | EVISCERADO
8501	69	APARA | CARNE DE PORCO
8502	69	LIMPEZA | CARNE DE PORCO
8601	69	GARGANTA DE BOI
8701	69	CABECA DE BODE
8702	69	CABECA DE CARNEIRO
8801	69	CARNE DE TERNEIRO NAO NASCIDO
8901	69	CARNE NAO ESPECIFICADA
8902	69	CARNE DE PRIMEIRA NAO ESPECIFICADA
8903	69	CARNE DE SEGUNDA NAO ESPECIFICADA
8904	69	CARNE DE PRIMEIRA COM OSSO NAO ESPECIFICADA
9001	69	BISTECA NAO ESPECIFICADA
9101	69	CARNE DE BOI NAO ESPECIFICADA
9102	69	CARNE DE BOI SEM OSSO NAO ESPECIFICADA
9201	69	BACO | NAO ESPECIFICADO
